movieId,rating_count,rating_mean,pop_score
88129,32,3.765625,3.716230579931891
7451,39,3.7564102564102564,3.7159527419824374
4880,9,3.888888888888889,3.7148254924810225
63072,9,3.888888888888889,3.7148254924810225
69951,16,3.8125,3.714680167582286
101,23,3.782608695652174,3.714596495670892
915,30,3.7666666666666666,3.7145421089284856
158238,14,3.8214285714285716,3.711736848214143
1466,52,3.7403846153846154,3.7109949089861196
2726,7,3.9285714285714284,3.710687315125848
8645,7,3.9285714285714284,3.710687315125848
3556,26,3.769230769230769,3.710602343253873
18,19,3.789473684210526,3.7097132536944626
8798,43,3.744186046511628,3.70908838409697
2948,36,3.75,3.70829748602477
417,12,3.8333333333333335,3.7082583798699735
2312,12,3.8333333333333335,3.7082583798699735
3088,12,3.8333333333333335,3.7082583798699735
5135,12,3.8333333333333335,3.7082583798699735
3916,41,3.7439024390243905,3.7074840070027344
3735,17,3.7941176470588234,3.706729050264423
1274,39,3.7435897435897436,3.7057486603497845
8949,39,3.7435897435897436,3.7057486603497845
7323,22,3.772727272727273,3.705677636160607
3358,10,3.85,3.7040842178569715
5380,10,3.85,3.7040842178569715
6893,10,3.85,3.7040842178569715
150548,10,3.85,3.7040842178569715
58998,37,3.7432432432432434,3.703865624619988
2797,91,3.71978021978022,3.703779053040985
431,42,3.738095238095238,3.703493929944989
222,15,3.8,3.703267374285577
114662,15,3.8,3.703267374285577
5991,47,3.734042553191489,3.7031874448620954
4855,20,3.775,3.702722811904647
39292,20,3.775,3.702722811904647
2501,30,3.75,3.7020421089284854
1275,48,3.7291666666666665,3.6996842130541276
968,28,3.75,3.699518009398406
1077,28,3.75,3.699518009398406
1298,23,3.760869565217391,3.6994449805193765
81932,23,3.760869565217391,3.6994449805193765
911,13,3.8076923076923075,3.699203667701714
1301,13,3.8076923076923075,3.699203667701714
1537,13,3.8076923076923075,3.699203667701714
1701,8,3.875,3.698982464285524
3265,8,3.875,3.698982464285524
7076,8,3.875,3.698982464285524
56339,8,3.875,3.698982464285524
99813,8,3.875,3.698982464285524
2968,41,3.731707317073171,3.697680085434107
2291,79,3.7151898734177213,3.697547015248757
3006,31,3.7419354838709675,3.6971142526131566
110102,31,3.7419354838709675,3.6971142526131566
3148,26,3.75,3.696713454364984
27904,21,3.761904761904762,3.696183366359336
86833,21,3.761904761904762,3.696183366359336
8914,16,3.78125,3.6954493983515166
64839,34,3.735294117647059,3.6950382808440776
599,11,3.8181818181818183,3.6943659217685436
7569,11,3.8181818181818183,3.6943659217685436
104913,11,3.8181818181818183,3.6943659217685436
281,14,3.7857142857142856,3.6909035148808096
3793,132,3.7007575757575757,3.6907160870221087
3039,38,3.723684210526316,3.6892017574404044
6333,75,3.7066666666666666,3.6891962865545813
446,9,3.8333333333333335,3.688509703007338
678,9,3.8333333333333335,3.688509703007338
861,9,3.8333333333333335,3.688509703007338
931,9,3.8333333333333335,3.688509703007338
428,17,3.764705882352941,3.6882105317459044
5014,17,3.764705882352941,3.6882105317459044
6870,52,3.7115384615384617,3.6868013605990235
5377,44,3.715909090909091,3.6866978584655445
94959,28,3.732142857142857,3.686360114661564
1350,20,3.75,3.6860561452379805
4007,20,3.75,3.6860561452379805
3471,58,3.706896551724138,3.6850247699579324
1625,77,3.7012987012987013,3.6848469466337868
1962,23,3.739130434782609,3.684293465367862
4022,99,3.696969696969697,3.6842356363040314
6708,34,3.7205882352941178,3.6836746444804414
1183,45,3.7111111111111112,3.68330335194799
2890,45,3.7111111111111112,3.68330335194799
5791,15,3.7666666666666666,3.6832673742855766
4016,37,3.7162162162162162,3.682589028875307
112556,37,3.7162162162162162,3.682589028875307
8784,48,3.7083333333333335,3.6824428337437833
1784,95,3.694736842105263,3.6817303272108517
3160,51,3.7058823529411766,3.681666956674417
2467,18,3.75,3.681488727040694
58803,18,3.75,3.681488727040694
128360,18,3.75,3.681488727040694
4857,7,3.857142857142857,3.681275550419966
1059,32,3.71875,3.680516294217605
72011,32,3.71875,3.680516294217605
54995,21,3.738095238095238,3.6800543341012717
97913,21,3.738095238095238,3.6800543341012717
104211,21,3.738095238095238,3.6800543341012717
51540,38,3.710526315789474,3.6787850907737383
1982,27,3.7222222222222223,3.6778833610037682
82459,27,3.7222222222222223,3.6778833610037682
122900,27,3.7222222222222223,3.6778833610037682
2664,13,3.769230769230769,3.677464537266931
3044,13,3.769230769230769,3.677464537266931
3654,13,3.769230769230769,3.677464537266931
4467,13,3.769230769230769,3.677464537266931
6857,13,3.769230769230769,3.677464537266931
6993,13,3.769230769230769,3.677464537266931
62849,13,3.769230769230769,3.677464537266931
115210,13,3.769230769230769,3.677464537266931
79702,44,3.7045454545454546,3.677438599206286
97921,30,3.716666666666667,3.677042108928486
2949,33,3.712121212121212,3.676318240863708
314,16,3.75,3.6762186291207475
2819,16,3.75,3.6762186291207475
90866,16,3.75,3.6762186291207475
2083,19,3.736842105263158,3.675230495073773
97752,19,3.736842105263158,3.675230495073773
62,79,3.689873417721519,3.675075105136398
3421,62,3.693548387096774,3.674745616071381
4571,45,3.7,3.674212442857081
1729,48,3.6979166666666665,3.6738221440886107
3462,25,3.72,3.6737624102039836
4019,28,3.7142857142857144,3.673202219924722
235,69,3.6884057971014492,3.6719200551536635
54286,78,3.6858974358974357,3.671382776785675
2401,8,3.8125,3.671204686507746
2919,8,3.8125,3.671204686507746
4037,8,3.8125,3.671204686507746
6187,8,3.8125,3.671204686507746
7034,8,3.8125,3.671204686507746
44694,8,3.8125,3.671204686507746
54736,8,3.8125,3.671204686507746
89753,8,3.8125,3.671204686507746
111617,8,3.8125,3.671204686507746
52973,49,3.693877551020408,3.67087600605321
3911,52,3.6923076923076925,3.6706723283409586
2583,11,3.772727272727273,3.6705563979590203
2596,11,3.772727272727273,3.6705563979590203
44974,11,3.772727272727273,3.6705563979590203
62374,11,3.772727272727273,3.6705563979590203
492,14,3.75,3.670070181547476
3543,14,3.75,3.670070181547476
6296,14,3.75,3.670070181547476
6385,14,3.75,3.670070181547476
4881,17,3.735294117647059,3.6696920132273863
4128,26,3.7115384615384617,3.6689356765872065
56757,29,3.706896551724138,3.6687611373625493
4979,68,3.6838235294117645,3.667713902014608
5218,84,3.6785714285714284,3.6657625995440357
6936,39,3.6923076923076925,3.664932333819172
5013,27,3.7037037037037037,3.6643698474902546
6796,18,3.7222222222222223,3.6636315841835514
474,67,3.6791044776119404,3.6633984981446677
1260,15,3.7333333333333334,3.663267374285577
2118,15,3.7333333333333334,3.663267374285577
134368,15,3.7333333333333334,3.663267374285577
2476,12,3.75,3.6628038344154286
72737,12,3.75,3.6628038344154286
3685,9,3.7777777777777777,3.6621939135336534
4387,9,3.7777777777777777,3.6621939135336534
7158,9,3.7777777777777777,3.6621939135336534
36535,9,3.7777777777777777,3.6621939135336534
52885,9,3.7777777777777777,3.6621939135336534
166643,9,3.7777777777777777,3.6621939135336534
46976,43,3.686046511627907,3.6619185727762154
36529,34,3.6911764705882355,3.660947371753169
2000,75,3.6733333333333333,3.659784521848699
3360,22,3.7045454545454546,3.658802636160607
6773,22,3.7045454545454546,3.658802636160607
122922,22,3.7045454545454546,3.658802636160607
79091,38,3.6842105263157894,3.6579517574404044
1060,35,3.6857142857142855,3.657370763491987
11,70,3.6714285714285713,3.6572710544642426
2114,16,3.71875,3.6569878598899783
2065,13,3.730769230769231,3.6557254068321487
7265,13,3.730769230769231,3.6557254068321487
47629,13,3.730769230769231,3.6557254068321487
1960,26,3.6923076923076925,3.6550467876983177
1873,10,3.75,3.6540842178569712
2594,10,3.75,3.6540842178569712
3676,10,3.75,3.6540842178569712
2991,23,3.6956521739130435,3.6539904350648316
3481,75,3.6666666666666665,3.653902168907522
66097,33,3.6818181818181817,3.6530624269102194
3298,20,3.7,3.6527228119046473
27660,20,3.7,3.6527228119046473
51662,79,3.6645569620253164,3.6526031950240383
7169,7,3.7857142857142856,3.6518637857140837
1296,17,3.7058823529411766,3.6511734947088677
47997,17,3.7058823529411766,3.6511734947088677
50068,17,3.7058823529411766,3.6511734947088677
117176,17,3.7058823529411766,3.6511734947088677
1923,103,3.6601941747572817,3.6511653482932696
102445,27,3.685185185185185,3.650856333976741
2916,87,3.660919540229885,3.6503266428571077
1125,24,3.6875,3.649461304621748
2117,14,3.7142857142857144,3.649236848214143
4378,14,3.7142857142857144,3.649236848214143
53894,14,3.7142857142857144,3.649236848214143
96737,14,3.7142857142857144,3.649236848214143
733,118,3.656779661016949,3.6490756590401516
61024,31,3.6774193548387095,3.6483337648082785
72641,31,3.6774193548387095,3.6483337648082785
89774,11,3.727272727272727,3.646746874149496
3361,35,3.6714285714285713,3.646259652380876
2115,107,3.6542056074766354,3.6459973021977725
69757,42,3.6666666666666665,3.6458016222526815
6565,18,3.6944444444444446,3.6457744413264086
2599,56,3.6607142857142856,3.6451770357142337
1889,8,3.75,3.643426908729968
2033,8,3.75,3.643426908729968
2889,8,3.75,3.643426908729968
2941,8,3.75,3.643426908729968
4349,8,3.75,3.643426908729968
8973,8,3.75,3.643426908729968
27731,8,3.75,3.643426908729968
146656,8,3.75,3.643426908729968
41,15,3.7,3.6432673742855775
3526,15,3.7,3.6432673742855775
5992,15,3.7,3.6432673742855775
8981,15,3.7,3.6432673742855775
71264,15,3.7,3.6432673742855775
3105,22,3.6818181818181817,3.643177636160607
34,127,3.6496062992125986,3.642932002606857
2763,47,3.6595744680851063,3.6417839360901656
2359,26,3.673076923076923,3.6411578988094284
8958,19,3.6842105263157894,3.6407477364530836
112138,19,3.6842105263157894,3.6407477364530836
900,12,3.7083333333333335,3.640076561688155
3244,12,3.7083333333333335,3.640076561688155
36708,12,3.7083333333333335,3.640076561688155
89470,12,3.7083333333333335,3.640076561688155
628,34,3.661764705882353,3.638220099025896
1297,20,3.675,3.6360561452379807
3196,9,3.7222222222222223,3.6358781240599694
3505,9,3.7222222222222223,3.6358781240599694
4553,9,3.7222222222222223,3.6358781240599694
37731,9,3.7222222222222223,3.6358781240599694
3052,79,3.6455696202531644,3.6357492624397687
62999,13,3.6923076923076925,3.6339862763973665
112175,13,3.6923076923076925,3.6339862763973665
3271,17,3.676470588235294,3.632654976190349
40278,17,3.676470588235294,3.632654976190349
56152,17,3.676470588235294,3.632654976190349
5445,118,3.635593220338983,3.6295444090401516
381,10,3.7,3.6290842178569713
2690,10,3.7,3.6290842178569713
135133,10,3.7,3.6290842178569713
161,103,3.6359223300970873,3.6290414544879592
920,45,3.6444444444444444,3.628757897402535
135143,14,3.6785714285714284,3.6284035148808096
194,18,3.6666666666666665,3.6279172984692654
1188,22,3.659090909090909,3.627552636160607
2336,22,3.659090909090909,3.627552636160607
3317,22,3.659090909090909,3.627552636160607
91630,22,3.659090909090909,3.627552636160607
1257,26,3.6538461538461537,3.6272690099205396
2795,26,3.6538461538461537,3.6272690099205396
805,34,3.6470588235294117,3.6268564626622593
1674,39,3.641025641025641,3.62411600728856
1095,15,3.6666666666666665,3.623267374285577
1959,15,3.6666666666666665,3.623267374285577
3668,15,3.6666666666666665,3.623267374285577
82,7,3.7142857142857144,3.6224520210082014
69122,73,3.6301369863013697,3.621466076592041
6947,36,3.638888888888889,3.62134096428564
96610,32,3.640625,3.6209924846937955
3098,24,3.6458333333333335,3.6200495399158656
7254,45,3.6333333333333333,3.6196669883116264
4865,20,3.65,3.619389478571314
1584,79,3.6265822784810124,3.6188953298554987
1254,16,3.65625,3.6185263214284396
493,12,3.6666666666666665,3.6173492889608827
5577,12,3.6666666666666665,3.6173492889608827
52604,12,3.6666666666666665,3.6173492889608827
70183,12,3.6666666666666665,3.6173492889608827
25,76,3.625,3.617228887873714
76251,42,3.630952380952381,3.6169554684065277
4720,55,3.6272727272727274,3.616641297802145
2366,25,3.64,3.6166195530611267
2872,25,3.64,3.6166195530611267
2022,8,3.6875,3.6156491309521903
2130,8,3.6875,3.6156491309521903
2551,8,3.6875,3.6156491309521903
3204,8,3.6875,3.6156491309521903
6774,8,3.6875,3.6156491309521903
60766,8,3.6875,3.6156491309521903
71282,8,3.6875,3.6156491309521903
107141,8,3.6875,3.6156491309521903
6323,21,3.642857142857143,3.6155382050690132
97938,30,3.6333333333333333,3.614542108928486
111781,17,3.6470588235294117,3.6141364576718304
1124,13,3.6538461538461537,3.6122471459625833
140110,13,3.6538461538461537,3.6122471459625833
3104,22,3.6363636363636362,3.611927636160607
6378,58,3.6206896551724137,3.6114953581932268
1179,27,3.6296296296296298,3.6103157934362007
594,77,3.616883116883117,3.610134302955626
4873,18,3.638888888888889,3.6100601556121226
3155,9,3.6666666666666665,3.6095623345862853
4047,9,3.6666666666666665,3.6095623345862853
4322,9,3.6666666666666665,3.6095623345862853
4427,9,3.6666666666666665,3.6095623345862853
81591,41,3.6219512195121952,3.6094447913164593
4246,64,3.6171875,3.6092119507721545
2640,60,3.6166666666666667,3.6083097765305627
2297,14,3.642857142857143,3.607570181547476
4041,14,3.642857142857143,3.607570181547476
8638,14,3.642857142857143,3.607570181547476
52328,14,3.642857142857143,3.607570181547476
71057,14,3.642857142857143,3.607570181547476
5673,33,3.621212121212121,3.6065507990032426
89864,19,3.6315789473684212,3.606264977832394
224,38,3.6184210526315788,3.6058684241070713
64969,34,3.6176470588235294,3.6041291899349868
2135,10,3.65,3.604084217856971
3742,10,3.65,3.604084217856971
5650,10,3.65,3.604084217856971
69784,10,3.65,3.604084217856971
137857,10,3.65,3.604084217856971
168250,15,3.6333333333333333,3.6032673742855765
63131,20,3.625,3.6027228119046475
96588,20,3.625,3.6027228119046475
1500,59,3.610169491525424,3.6026331066252095
353,64,3.609375,3.602455194015398
508,65,3.6076923076923078,3.6010891247618595
349,110,3.6045454545454545,3.600680702976162
3252,26,3.6153846153846154,3.599491232142762
2125,21,3.619047619047619,3.599409172810949
249,16,3.625,3.5992955521976704
2301,16,3.625,3.5992955521976704
3020,16,3.625,3.5992955521976704
105844,16,3.625,3.5992955521976704
373,11,3.6363636363636362,3.5991278265304487
538,11,3.6363636363636362,3.5991278265304487
117590,11,3.6363636363636362,3.5991278265304487
159093,11,3.6363636363636362,3.5991278265304487
448,6,3.6666666666666665,3.598855272321214
1061,27,3.611111111111111,3.596802279922687
122920,22,3.6136363636363638,3.596302636160607
84944,17,3.6176470588235294,3.595617939153312
7445,33,3.606060606060606,3.5949228920264984
952,12,3.625,3.59462201623361
2728,12,3.625,3.59462201623361
6552,12,3.625,3.59462201623361
2144,49,3.6020408163265305,3.594604819612533
348,28,3.607142857142857,3.594254851503669
180031,7,3.642857142857143,3.593040256302319
1947,34,3.6029411764705883,3.5927655535713505
54259,34,3.6029411764705883,3.5927655535713505
85414,34,3.6029411764705883,3.5927655535713505
3168,29,3.603448275862069,3.5918380604394726
5816,101,3.594059405940594,3.5908259851994546
515,24,3.6041666666666665,3.590637775209983
5110,24,3.6041666666666665,3.590637775209983
1023,13,3.6153846153846154,3.590508015527801
58295,13,3.6153846153846154,3.590508015527801
152077,13,3.6153846153846154,3.590508015527801
3386,30,3.6,3.5895421089284856
1429,19,3.6052631578947367,3.589023598522049
48304,19,3.6052631578947367,3.589023598522049
345,36,3.5972222222222223,3.588732268633466
1680,25,3.6,3.5880481244896982
106487,25,3.6,3.5880481244896982
482,8,3.625,3.587871353174412
1232,8,3.625,3.587871353174412
1966,8,3.625,3.587871353174412
2155,8,3.625,3.587871353174412
3061,8,3.625,3.587871353174412
3959,8,3.625,3.587871353174412
6303,8,3.625,3.587871353174412
6731,8,3.625,3.587871353174412
161131,8,3.625,3.587871353174412
8970,31,3.596774193548387,3.587358155052181
39183,31,3.596774193548387,3.587358155052181
64957,37,3.5945945945945947,3.5868443480242433
103228,14,3.607142857142857,3.586736848214143
319,20,3.6,3.586056145237981
81564,20,3.6,3.586056145237981
4308,55,3.590909090909091,3.585872067032914
54272,45,3.588888888888889,3.5833033519479898
3396,33,3.590909090909091,3.583294985049754
87306,21,3.5952380952380953,3.5832801405528847
6003,15,3.6,3.583267374285577
1268,9,3.611111111111111,3.583246545112601
3515,9,3.611111111111111,3.583246545112601
5540,9,3.611111111111111,3.583246545112601
7285,9,3.611111111111111,3.583246545112601
37857,9,3.611111111111111,3.583246545112601
72998,95,3.5842105263157893,3.5817303272108516
2087,40,3.5875,3.5816336871427885
1393,83,3.5843373493975905,3.581523487711177
45186,28,3.5892857142857144,3.581096956766827
106696,28,3.5892857142857144,3.581096956766827
1753,16,3.59375,3.5800647829669012
4327,16,3.59375,3.5800647829669012
59369,41,3.5853658536585367,3.580033026610577
6305,10,3.6,3.5790842178569715
84392,10,3.6,3.5790842178569715
38038,29,3.586206896551724,3.57901754761896
3527,61,3.581967213114754,3.5786152726357665
1186,23,3.5869565217391304,3.5782328593072554
3175,75,3.58,3.5774315806722283
2311,17,3.588235294117647,3.5770994206347937
2161,43,3.5813953488372094,3.577012912398857
1194,11,3.590909090909091,3.575318302720925
4326,11,3.590909090909091,3.575318302720925
5049,11,3.590909090909091,3.575318302720925
52435,11,3.590909090909091,3.575318302720925
3639,18,3.5833333333333335,3.574345869897837
1025,25,3.58,3.573762410203984
2987,95,3.5736842105263156,3.5722065176870417
125,12,3.5833333333333335,3.5718947435063377
986,12,3.5833333333333335,3.5718947435063377
2867,12,3.5833333333333335,3.5718947435063377
6867,12,3.5833333333333335,3.5718947435063377
41571,12,3.5833333333333335,3.5718947435063377
4623,19,3.5789473684210527,3.571782219211704
31878,19,3.5789473684210527,3.571782219211704
103335,19,3.5789473684210527,3.571782219211704
1333,41,3.573170731707317,3.5702291050419497
8360,91,3.5714285714285716,3.570115686704351
1033,20,3.575,3.5693894785713143
53000,20,3.575,3.5693894785713143
45950,13,3.576923076923077,3.568768885093019
2005,57,3.5701754385964914,3.5683833486140215
175303,6,3.5833333333333335,3.567605272321214
609,14,3.5714285714285716,3.5659035148808096
1907,45,3.566666666666667,3.5651215337661717
4816,53,3.5660377358490565,3.564788640589515
2423,30,3.566666666666667,3.564542108928486
1302,54,3.564814814814815,3.5637763180803033
7149,15,3.566666666666667,3.5632673742855774
104841,31,3.564516129032258,3.5629679111497423
3300,39,3.5641025641025643,3.5628915174926417
102125,32,3.5625,3.5614686751699858
163,66,3.5606060606060606,3.5602853204886764
289,8,3.5625,3.5600935753966345
2457,8,3.5625,3.5600935753966345
3512,8,3.5625,3.5600935753966345
4052,8,3.5625,3.5600935753966345
4090,8,3.5625,3.5600935753966345
5882,8,3.5625,3.5600935753966345
8937,8,3.5625,3.5600935753966345
39381,8,3.5625,3.5600935753966345
55280,8,3.5625,3.5600935753966345
90647,8,3.5625,3.5600935753966345
140174,8,3.5625,3.5600935753966345
161582,8,3.5625,3.5600935753966345
551,92,3.5597826086956523,3.5596243564425434
45720,34,3.5588235294117645,3.558674644480441
94677,17,3.5588235294117645,3.5585809021162746
151,43,3.558139534883721,3.558144987870555
37729,43,3.558139534883721,3.558144987870555
3476,26,3.5576923076923075,3.557824565476095
2183,9,3.5555555555555554,3.556930755638917
4280,9,3.5555555555555554,3.556930755638917
5955,9,3.5555555555555554,3.556930755638917
6890,9,3.5555555555555554,3.556930755638917
7669,9,3.5555555555555554,3.556930755638917
34072,18,3.5555555555555554,3.5564887270406937
3072,27,3.5555555555555554,3.5562617393821463
40629,27,3.5555555555555554,3.5562617393821463
165,144,3.5555555555555554,3.5557252230983076
7293,46,3.5543478260869565,3.5550300778060615
2420,37,3.554054054054054,3.554929454407222
60756,28,3.5535714285714284,3.5547811672931426
322,10,3.55,3.554084217856971
1810,10,3.55,3.554084217856971
3067,10,3.55,3.554084217856971
7137,10,3.55,3.554084217856971
37830,10,3.55,3.554084217856971
68135,10,3.55,3.554084217856971
78209,10,3.55,3.554084217856971
102481,10,3.55,3.554084217856971
4448,20,3.55,3.552722811904647
8528,39,3.551282051282051,3.5526874358599883
2403,30,3.55,3.552042108928485
3189,11,3.5454545454545454,3.5515087789114013
40732,11,3.5454545454545454,3.5515087789114013
52287,11,3.5454545454545454,3.5515087789114013
63876,11,3.5454545454545454,3.5515087789114013
139644,11,3.5454545454545454,3.5515087789114013
157296,11,3.5454545454545454,3.5515087789114013
5349,118,3.5508474576271185,3.5514194090401516
2137,21,3.5476190476190474,3.5510220760367552
2989,21,3.5476190476190474,3.5510220760367552
3070,21,3.5476190476190474,3.5510220760367552
1639,51,3.549019607843137,3.55051941569081
88140,32,3.546875,3.549563913265224
1081,12,3.5416666666666665,3.5491674707790644
2952,12,3.5416666666666665,3.5491674707790644
59501,12,3.5416666666666665,3.5491674707790644
610,33,3.5454545454545454,3.5484112641195216
562,23,3.5434782608695654,3.5479298290042256
2140,34,3.5441176470588234,3.5473110081168047
4008,13,3.5384615384615383,3.5470297546582357
55052,13,3.5384615384615383,3.5470297546582357
177765,13,3.5384615384615383,3.5470297546582357
106489,24,3.5416666666666665,3.5465201281511596
4017,14,3.5357142857142856,3.545070181547476
1476,26,3.5384615384615383,3.543935676587206
69406,15,3.533333333333333,3.543267374285577
471,39,3.5384615384615383,3.5424833542273353
440,75,3.54,3.5421374630251696
1348,16,3.53125,3.541603244505363
3178,16,3.53125,3.541603244505363
8228,16,3.53125,3.541603244505363
40583,16,3.53125,3.541603244505363
3267,17,3.5294117647058822,3.5400623835977565
7160,17,3.5294117647058822,3.5400623835977565
67087,17,3.5294117647058822,3.5400623835977565
2841,18,3.5277777777777777,3.538631584183551
1517,100,3.535,3.5371062214285405
2048,6,3.5,3.536355272321214
362,34,3.5294117647058822,3.5359473717531684
3751,77,3.5324675324675323,3.535421659277465
30812,35,3.5285714285714285,3.535148541269765
300,79,3.5316455696202533,3.5346256669341507
3950,7,3.5,3.5342167268905547
122906,7,3.5,3.5342167268905547
164909,7,3.5,3.5342167268905547
225,51,3.5294117647058822,3.5341259730678596
8533,37,3.527027027027027,3.533652858662541
2572,54,3.5277777777777777,3.5325263180803033
2759,8,3.5,3.532315797618857
4508,8,3.5,3.532315797618857
7007,8,3.5,3.532315797618857
3408,70,3.5285714285714285,3.5322710544642426
509,57,3.526315789473684,3.5310699157782004
8983,25,3.52,3.5309052673468404
2745,9,3.5,3.5306149661652326
3071,9,3.5,3.5306149661652326
6299,9,3.5,3.5306149661652326
74795,9,3.5,3.5306149661652326
97923,9,3.5,3.5306149661652326
3301,42,3.5238095238095237,3.530417006868066
648,159,3.5283018867924527,3.5300691382079252
1120,26,3.519230769230769,3.5300467876983173
5574,26,3.519230769230769,3.5300467876983173
2278,43,3.5232558139534884,3.5298431010781024
122892,27,3.5185185185185186,3.5292347123551195
728,10,3.5,3.5290842178569712
1017,10,3.5,3.5290842178569712
1678,10,3.5,3.5290842178569712
2089,10,3.5,3.5290842178569712
3397,10,3.5,3.5290842178569712
4954,10,3.5,3.5290842178569712
4994,10,3.5,3.5290842178569712
91485,10,3.5,3.5290842178569712
104241,10,3.5,3.5290842178569712
454,97,3.5257731958762886,3.5288007883844803
4014,47,3.521276595744681,3.5277488483708677
3274,11,3.5,3.5276992551018775
5464,49,3.520408163265306,3.5268082094430406
8464,49,3.520408163265306,3.5268082094430406
233,12,3.5,3.526440198051792
90746,12,3.5,3.526440198051792
2355,91,3.521978021978022,3.5255612312588065
35836,72,3.5208333333333335,3.5253863945992614
26,13,3.5,3.5252906242234534
2474,13,3.5,3.5252906242234534
6944,13,3.5,3.5252906242234534
4641,33,3.515151515151515,3.525155450166033
86332,34,3.514705882352941,3.524583735389532
2395,55,3.518181818181818,3.5243336054944527
257,14,3.5,3.524236848214143
5066,14,3.5,3.524236848214143
48043,14,3.5,3.524236848214143
99007,14,3.5,3.524236848214143
3034,36,3.513888888888889,3.523514877329118
412,15,3.5,3.5232673742855773
1754,15,3.5,3.5232673742855773
52975,15,3.5,3.5232673742855773
3253,60,3.5166666666666666,3.5225954908162773
2908,38,3.513157894736842,3.5225350907737383
140,16,3.5,3.5223724752745937
6188,39,3.5128205128205128,3.522075190962029
5785,17,3.5,3.521543865079238
33162,17,3.5,3.521543865079238
1693,19,3.5,3.52005808128067
368,70,3.5142857142857142,3.519771054464243
112,45,3.511111111111111,3.5196669883116263
62434,20,3.5,3.5193894785713136
81229,20,3.5,3.5193894785713136
661,47,3.5106382978723403,3.518976918546306
77561,47,3.5106382978723403,3.518976918546306
3984,21,3.5,3.5187640115206262
86882,24,3.5,3.5171083634452773
1801,25,3.5,3.516619553061126
37733,27,3.5,3.515721198841606
2321,60,3.5083333333333333,3.51545263367342
1271,30,3.5,3.5145421089284854
8917,30,3.5,3.5145421089284854
46723,31,3.5,3.5141874233448642
6754,33,3.5,3.5135275431892894
61132,33,3.5,3.5135275431892894
45722,72,3.5069444444444446,3.513191272648042
671,35,3.5,3.512926319047543
30810,35,3.5,3.512926319047543
4223,39,3.5,3.511871109329376
377,168,3.5089285714285716,3.511694855938986
1569,40,3.5,3.5116336871427887
2011,85,3.5058823529411764,3.5113861511277835
357,101,3.504950495049505,3.5097449041183735
34162,57,3.5,3.508681856076708
141,83,3.5,3.5062546705068756
21,88,3.5,3.505935554664688
51080,7,3.4285714285714284,3.504804962184672
407,8,3.4375,3.504538019841079
2348,8,3.4375,3.504538019841079
3272,8,3.4375,3.504538019841079
58299,8,3.4375,3.504538019841079
63062,8,3.4375,3.504538019841079
78574,8,3.4375,3.504538019841079
143385,8,3.4375,3.504538019841079
1012,9,3.4444444444444446,3.5042991766915486
4678,9,3.4444444444444446,3.5042991766915486
7123,9,3.4444444444444446,3.5042991766915486
33437,9,3.4444444444444446,3.5042991766915486
38886,9,3.4444444444444446,3.5042991766915486
49396,9,3.4444444444444446,3.5042991766915486
62956,9,3.4444444444444446,3.5042991766915486
3018,10,3.45,3.5040842178569713
79134,10,3.45,3.5040842178569713
166461,10,3.45,3.5040842178569713
1216,11,3.4545454545454546,3.5038897312923534
6242,11,3.4545454545454546,3.5038897312923534
6662,11,3.4545454545454546,3.5038897312923534
7247,11,3.4545454545454546,3.5038897312923534
30822,11,3.4545454545454546,3.5038897312923534
48783,11,3.4545454545454546,3.5038897312923534
54004,11,3.4545454545454546,3.5038897312923534
534,12,3.4583333333333335,3.5037129253245194
3812,12,3.4583333333333335,3.5037129253245194
54999,12,3.4583333333333335,3.5037129253245194
119141,12,3.4583333333333335,3.5037129253245194
73,13,3.4615384615384617,3.5035514937886707
3551,13,3.4615384615384617,3.5035514937886707
7439,13,3.4615384615384617,3.5035514937886707
36517,13,3.4615384615384617,3.5035514937886707
147,15,3.466666666666667,3.503267374285577
1057,15,3.466666666666667,3.503267374285577
97306,15,3.466666666666667,3.503267374285577
135569,15,3.466666666666667,3.503267374285577
60126,16,3.46875,3.503141706043824
1019,17,3.4705882352941178,3.5030253465607193
138036,18,3.4722222222222223,3.5029172984692654
1441,19,3.473684210526316,3.502816701970325
2009,19,3.473684210526316,3.502816701970325
2863,19,3.473684210526316,3.502816701970325
5528,19,3.473684210526316,3.502816701970325
2139,21,3.4761904761904763,3.5026349792625617
34437,21,3.4761904761904763,3.5026349792625617
1031,24,3.4791666666666665,3.502402481092336
2108,24,3.4791666666666665,3.502402481092336
2394,24,3.4791666666666665,3.502402481092336
2993,24,3.4791666666666665,3.502402481092336
3256,29,3.4827586206896552,3.5020944706958828
4874,33,3.484848484848485,3.501899636212545
53322,33,3.484848484848485,3.501899636212545
524,34,3.485294117647059,3.5018564626622597
8622,36,3.486111111111111,3.5017757468943356
3174,39,3.4871794871794872,3.501667027696723
61323,39,3.4871794871794872,3.501667027696723
1022,42,3.488095238095238,3.5015708530219123
70,54,3.490740740740741,3.5012763180803033
5956,54,3.490740740740741,3.5012763180803033
8644,61,3.4918032786885247,3.5011504839033725
10,132,3.496212121212121,3.5005752419516862
56174,62,3.4838709677419355,3.4941900605158254
3033,59,3.483050847457627,3.493937454451296
1396,46,3.4782608695652173,3.4925300778060606
236,45,3.477777777777778,3.492394261038899
3210,42,3.4761904761904763,3.4919554684065277
