movieId,title,genres,year,has_year,title_clean,tags,tmdbId
2082,"Mighty Ducks, The (1992)",Children|Comedy,1992,True,"Mighty Ducks, The",,10414.0
2083,"Muppet Christmas Carol, The (1992)",Children|Comedy|Musical,1992,True,"Muppet Christmas Carol, The",,10437.0
2084,Newsies (1992),Children|Musical,1992,True,Newsies,,15300.0
2085,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children,1961,True,101 Dalmatians (One Hundred and One Dalmatians),disney,12230.0
2087,Peter Pan (1953),Animation|Children|Fantasy|Musical,1953,True,Peter Pan,,10693.0
2088,Popeye (1980),Adventure|Comedy|Musical,1980,True,Popeye,,11335.0
2089,"Rescuers Down Under, The (1990)",Adventure|Animation|Children,1990,True,"Rescuers Down Under, The",,11135.0
2090,"Rescuers, The (1977)",Adventure|Animation|Children|Crime|Drama,1977,True,"Rescuers, The",,11319.0
2091,Return from Witch Mountain (1978),Children|Sci-Fi,1978,True,Return from Witch Mountain,,14822.0
2092,"Return of Jafar, The (1994)",Adventure|Animation|Children|Fantasy|Musical|Romance,1994,True,"Return of Jafar, The",,15969.0
2093,Return to Oz (1985),Adventure|Children|Fantasy,1985,True,Return to Oz,,13155.0
2094,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,1991,True,"Rocketeer, The",,10249.0
2095,"Shaggy D.A., The (1976)",Children|Comedy,1976,True,"Shaggy D.A., The",,15943.0
2096,Sleeping Beauty (1959),Animation|Children|Musical,1959,True,Sleeping Beauty,,10882.0
2097,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller,1983,True,Something Wicked This Way Comes,"carnival, ray bradbury",24808.0
2098,Son of Flubber (1963),Children|Comedy,1963,True,Son of Flubber,,19762.0
2099,Song of the South (1946),Adventure|Animation|Children|Musical,1946,True,Song of the South,,13850.0
2100,Splash (1984),Comedy|Fantasy|Romance,1984,True,Splash,mermaid,2619.0
2102,Steamboat Willie (1928),Animation|Children|Comedy|Musical,1928,True,Steamboat Willie,,53565.0
2103,Tall Tale (1995),Adventure|Children|Fantasy|Western,1995,True,Tall Tale,,41841.0
2104,Tex (1982),Drama,1982,True,Tex,,27332.0
2105,Tron (1982),Action|Adventure|Sci-Fi,1982,True,Tron,,97.0
2106,Swing Kids (1993),Drama|War,1993,True,Swing Kids,,10419.0
2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),Horror|Thriller,1998,True,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode),,11675.0
2108,L.A. Story (1991),Comedy|Romance,1991,True,L.A. Story,weather forecaster,2107.0
2109,"Jerk, The (1979)",Comedy,1979,True,"Jerk, The",,6471.0
2110,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,1982,True,Dead Men Don't Wear Plaid,,9442.0
2111,"Man with Two Brains, The (1983)",Comedy,1983,True,"Man with Two Brains, The",,11591.0
2112,Grand Canyon (1991),Crime|Drama,1991,True,Grand Canyon,,13697.0
2114,"Outsiders, The (1983)",Drama,1983,True,"Outsiders, The",s.e. hinton,227.0
2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy,1984,True,Indiana Jones and the Temple of Doom,archaeology,87.0
2116,"Lord of the Rings, The (1978)",Adventure|Animation|Children|Fantasy,1978,True,"Lord of the Rings, The","tolkein, classic",123.0
2117,1984 (Nineteen Eighty-Four) (1984),Drama|Sci-Fi,1984,True,1984 (Nineteen Eighty-Four),,9314.0
2118,"Dead Zone, The (1983)",Thriller,1983,True,"Dead Zone, The",stephen king,11336.0
2119,Maximum Overdrive (1986),Horror,1986,True,Maximum Overdrive,,9980.0
2120,Needful Things (1993),Drama|Horror,1993,True,Needful Things,,10657.0
2121,Cujo (1983),Horror|Thriller,1983,True,Cujo,stephen king,10489.0
2122,Children of the Corn (1984),Horror|Thriller,1984,True,Children of the Corn,stephen king,10823.0
2123,All Dogs Go to Heaven (1989),Animation|Children|Comedy|Drama|Fantasy,1989,True,All Dogs Go to Heaven,,11497.0
2124,"Addams Family, The (1991)",Children|Comedy|Fantasy,1991,True,"Addams Family, The","black comedy, christina ricci, christopher lloyd, family, gothic, quirky",2907.0
2125,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance,1998,True,Ever After: A Cinderella Story,,9454.0
2126,Snake Eyes (1998),Action|Crime|Mystery|Thriller,1998,True,Snake Eyes,,8688.0
2130,Atlantic City (1980),Crime|Drama|Romance,1980,True,Atlantic City,,23954.0
2131,Autumn Sonata (Höstsonaten) (1978),Drama,1978,True,Autumn Sonata (Höstsonaten),,12761.0
2132,Who's Afraid of Virginia Woolf? (1966),Drama,1966,True,Who's Afraid of Virginia Woolf?,,396.0
2133,Adventures in Babysitting (1987),Adventure|Comedy,1987,True,Adventures in Babysitting,,14367.0
2134,Weird Science (1985),Comedy|Fantasy|Sci-Fi,1985,True,Weird Science,,11814.0
2135,Doctor Dolittle (1967),Adventure|Children|Musical,1967,True,Doctor Dolittle,,16081.0
2136,"Nutty Professor, The (1963)",Comedy|Sci-Fi,1963,True,"Nutty Professor, The",,18331.0
2137,Charlotte's Web (1973),Animation|Children,1973,True,Charlotte's Web,,15171.0
2138,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy,1978,True,Watership Down,"atmospheric, beautiful",11837.0
2139,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama,1982,True,"Secret of NIMH, The",mice,11704.0
2140,"Dark Crystal, The (1982)",Adventure|Fantasy,1982,True,"Dark Crystal, The",,11639.0
2141,"American Tail, An (1986)",Adventure|Animation|Children|Comedy,1986,True,"American Tail, An",,4978.0
2142,"American Tail: Fievel Goes West, An (1991)",Adventure|Animation|Children|Musical|Western,1991,True,"American Tail: Fievel Goes West, An",,10380.0
2143,Legend (1985),Adventure|Fantasy|Romance,1985,True,Legend,,11976.0
2144,Sixteen Candles (1984),Comedy|Romance,1984,True,Sixteen Candles,,15144.0
2145,Pretty in Pink (1986),Comedy|Drama|Romance,1986,True,Pretty in Pink,"1980s, high school",11522.0
2146,St. Elmo's Fire (1985),Drama|Romance,1985,True,St. Elmo's Fire,post-college,11557.0
2147,"Clan of the Cave Bear, The (1986)",Adventure|Drama|Fantasy,1986,True,"Clan of the Cave Bear, The",,13853.0
2148,House (1986),Comedy|Fantasy|Horror,1986,True,House,,11415.0
2149,House II: The Second Story (1987),Comedy|Fantasy|Horror,1987,True,House II: The Second Story,,37530.0
2150,"Gods Must Be Crazy, The (1980)",Adventure|Comedy,1980,True,"Gods Must Be Crazy, The",,8393.0
2151,"Gods Must Be Crazy II, The (1989)",Comedy,1989,True,"Gods Must Be Crazy II, The",,11937.0
2152,Air Bud: Golden Receiver (1998),Children|Comedy,1998,True,Air Bud: Golden Receiver,,21661.0
2153,"Avengers, The (1998)",Action|Adventure,1998,True,"Avengers, The",,9320.0
2154,How Stella Got Her Groove Back (1998),Drama|Romance,1998,True,How Stella Got Her Groove Back,,33644.0
2155,"Slums of Beverly Hills, The (1998)",Comedy|Drama,1998,True,"Slums of Beverly Hills, The",,14662.0
2156,"Best Man, The (Testimone dello sposo, Il) (1998)",Comedy|Drama|Romance,1998,True,"Best Man, The (Testimone dello sposo, Il)",,125124.0
2159,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller,1986,True,Henry: Portrait of a Serial Killer,,10692.0
2160,Rosemary's Baby (1968),Drama|Horror|Thriller,1968,True,Rosemary's Baby,"atmospheric, creepy, paranoia, scary, suspense, demons",805.0
2161,"NeverEnding Story, The (1984)",Adventure|Children|Fantasy,1984,True,"NeverEnding Story, The",,34584.0
2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy,1990,True,"NeverEnding Story II: The Next Chapter, The",,34636.0
2163,Attack of the Killer Tomatoes! (1978),Comedy|Horror,1978,True,Attack of the Killer Tomatoes!,,2182.0
2164,Surf Nazis Must Die (1987),Action|Comedy|Drama|Horror,1987,True,Surf Nazis Must Die,,28070.0
2165,Your Friends and Neighbors (1998),Comedy|Drama,1998,True,Your Friends and Neighbors,,77469.0
2166,Return to Paradise (1998),Crime|Drama|Romance|Thriller,1998,True,Return to Paradise,,10278.0
2167,Blade (1998),Action|Horror|Thriller,1998,True,Blade,vampires,36647.0
2169,Dead Man on Campus (1998),Comedy,1998,True,Dead Man on Campus,,14557.0
2170,Wrongfully Accused (1998),Action|Comedy,1998,True,Wrongfully Accused,,9417.0
2171,Next Stop Wonderland (1998),Comedy|Drama|Romance,1998,True,Next Stop Wonderland,"aquarium, boston, personals ads",41469.0
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy|Drama,1998,True,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird)",,19381.0
2174,Beetlejuice (1988),Comedy|Fantasy,1988,True,Beetlejuice,,4011.0
2175,Déjà Vu (1997),Drama|Romance,1997,True,Déjà Vu,,161795.0
2176,Rope (1948),Crime|Drama|Thriller,1948,True,Rope,,1580.0
2177,Family Plot (1976),Comedy|Thriller,1976,True,Family Plot,,5854.0
2178,Frenzy (1972),Thriller,1972,True,Frenzy,,573.0
2179,Topaz (1969),Thriller,1969,True,Topaz,,2370.0
2180,Torn Curtain (1966),Thriller,1966,True,Torn Curtain,,5780.0
2181,Marnie (1964),Drama|Mystery|Romance|Thriller,1964,True,Marnie,,506.0
2182,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,1956,True,"Wrong Man, The",,22527.0
2183,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller,1956,True,"Man Who Knew Too Much, The",,574.0
2184,"Trouble with Harry, The (1955)",Comedy|Mystery,1955,True,"Trouble with Harry, The",,11219.0
2185,I Confess (1953),Thriller,1953,True,I Confess,,30159.0
2186,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller,1951,True,Strangers on a Train,murder,845.0
2187,Stage Fright (1950),Mystery|Romance|Thriller,1950,True,Stage Fright,theater,1978.0
2188,54 (1998),Drama,1998,True,54,,3682.0
2190,Why Do Fools Fall In Love? (1998),Drama,1998,True,Why Do Fools Fall In Love?,,46702.0
2193,Willow (1988),Action|Adventure|Fantasy,1988,True,Willow,,847.0
2194,"Untouchables, The (1987)",Action|Crime|Drama,1987,True,"Untouchables, The","capone, gangsters",117.0
2195,Dirty Work (1998),Comedy,1998,True,Dirty Work,,14577.0
2196,Knock Off (1998),Action,1998,True,Knock Off,,37498.0
2201,"Paradine Case, The (1947)",Drama,1947,True,"Paradine Case, The",,31667.0
2202,Lifeboat (1944),Drama|War,1944,True,Lifeboat,survival,13321.0
2203,Shadow of a Doubt (1943),Crime|Drama|Thriller,1943,True,Shadow of a Doubt,small towns,21734.0
2204,Saboteur (1942),Mystery|Thriller,1942,True,Saboteur,,31997.0
2205,Mr. & Mrs. Smith (1941),Comedy|Romance,1941,True,Mr. & Mrs. Smith,,24197.0
2206,Suspicion (1941),Film-Noir|Mystery|Thriller,1941,True,Suspicion,paranoia,11462.0
2207,Jamaica Inn (1939),Drama,1939,True,Jamaica Inn,,31995.0
2208,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller,1938,True,"Lady Vanishes, The",train,940.0
2210,Sabotage (1936),Thriller,1936,True,Sabotage,,12684.0
2211,Secret Agent (1936),Thriller,1936,True,Secret Agent,,2761.0
2212,"Man Who Knew Too Much, The (1934)",Drama|Thriller,1934,True,"Man Who Knew Too Much, The",,8208.0
2226,"Ring, The (1927)",Drama,1927,True,"Ring, The",,36056.0
2227,"Lodger: A Story of the London Fog, The (1927)",Crime|Drama|Thriller,1927,True,"Lodger: A Story of the London Fog, The",,2760.0
2231,Rounders (1998),Drama,1998,True,Rounders,,10220.0
2232,Cube (1997),Horror|Mystery|Sci-Fi|Thriller,1997,True,Cube,,431.0
2236,Simon Birch (1998),Drama,1998,True,Simon Birch,,22796.0
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,1975,True,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),,37916.0
2240,My Bodyguard (1980),Drama,1980,True,My Bodyguard,,21873.0
2241,Class (1983),Comedy,1983,True,Class,,21500.0
2243,Broadcast News (1987),Comedy|Drama|Romance,1987,True,Broadcast News,journalism,12626.0
2244,"Allnighter, The (1987)",Comedy|Romance,1987,True,"Allnighter, The",,37818.0
2245,Working Girl (1988),Comedy|Drama|Romance,1988,True,Working Girl,,3525.0
2247,Married to the Mob (1988),Comedy,1988,True,Married to the Mob,mafia,2321.0
2248,Say Anything... (1989),Comedy|Drama|Romance,1989,True,Say Anything...,"in your eyes, lloyd dobbler",2028.0
2249,My Blue Heaven (1990),Comedy,1990,True,My Blue Heaven,mafia,16384.0
2252,Hero (1992),Comedy|Drama,1992,True,Hero,,10699.0
2253,Toys (1992),Comedy|Fantasy,1992,True,Toys,,11597.0
2255,Young Doctors in Love (1982),Comedy,1982,True,Young Doctors in Love,,47947.0
2256,Parasite (1982),Horror|Sci-Fi,1982,True,Parasite,,48311.0
2257,No Small Affair (1984),Comedy|Romance,1984,True,No Small Affair,,44772.0
2259,Blame It on Rio (1984),Comedy|Romance,1984,True,Blame It on Rio,,14347.0
2260,Wisdom (1986),Crime|Drama,1986,True,Wisdom,,41090.0
2261,One Crazy Summer (1986),Comedy,1986,True,One Crazy Summer,,18282.0
2262,About Last Night... (1986),Comedy|Drama|Romance,1986,True,About Last Night...,,18169.0
2263,"Seventh Sign, The (1988)",Drama|Fantasy|Thriller,1988,True,"Seventh Sign, The",,11082.0
2264,We're No Angels (1989),Comedy|Crime,1989,True,We're No Angels,,5971.0
2265,Nothing But Trouble (1991),Adventure|Comedy,1991,True,Nothing But Trouble,,11933.0
2266,"Butcher's Wife, The (1991)",Comedy|Romance,1991,True,"Butcher's Wife, The",,20096.0
2267,Mortal Thoughts (1991),Mystery|Thriller,1991,True,Mortal Thoughts,,30815.0
2268,"Few Good Men, A (1992)",Crime|Drama|Thriller,1992,True,"Few Good Men, A","court, military",881.0
2269,Indecent Proposal (1993),Drama|Romance,1993,True,Indecent Proposal,,4478.0
2271,Permanent Midnight (1998),Drama,1998,True,Permanent Midnight,,22318.0
2272,One True Thing (1998),Drama,1998,True,One True Thing,,53113.0
2273,Rush Hour (1998),Action|Comedy|Crime|Thriller,1998,True,Rush Hour,,2109.0
2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi,1998,True,Six-String Samurai,,24746.0
2278,Ronin (1998),Action|Crime|Thriller,1998,True,Ronin,,8195.0
2279,Urban Legend (1998),Horror|Thriller,1998,True,Urban Legend,,9877.0
2280,Clay Pigeons (1998),Crime,1998,True,Clay Pigeons,,26618.0
2281,Monument Ave. (1998),Action|Crime|Drama,1998,True,Monument Ave.,,21132.0
2282,Pecker (1998),Comedy|Drama,1998,True,Pecker,,11855.0
2283,"Sheltering Sky, The (1990)",Drama,1990,True,"Sheltering Sky, The",,24016.0
2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,1980,True,"Fiendish Plot of Dr. Fu Manchu, The",,3486.0
2287,Them! (1954),Horror|Sci-Fi|Thriller,1954,True,Them!,,11071.0
2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,1982,True,"Thing, The",,1091.0
2289,"Player, The (1992)",Comedy|Crime|Drama,1992,True,"Player, The",,10403.0
2290,Stardust Memories (1980),Comedy|Drama,1980,True,Stardust Memories,,11337.0
2291,Edward Scissorhands (1990),Drama|Fantasy|Romance,1990,True,Edward Scissorhands,freaks,162.0
2292,Overnight Delivery (1998),Comedy|Romance,1998,True,Overnight Delivery,,25723.0
2294,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy,1998,True,Antz,,8916.0
2295,"Impostors, The (1998)",Comedy,1998,True,"Impostors, The",screwball,28134.0
2296,"Night at the Roxbury, A (1998)",Comedy,1998,True,"Night at the Roxbury, A",snl,9429.0
2297,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance,1998,True,What Dreams May Come,,12159.0
2298,Strangeland (1998),Thriller,1998,True,Strangeland,,27791.0
2300,"Producers, The (1968)",Comedy,1968,True,"Producers, The",broadway,30197.0
2301,History of the World: Part I (1981),Comedy|Musical,1981,True,History of the World: Part I,,10156.0
2302,My Cousin Vinny (1992),Comedy,1992,True,My Cousin Vinny,court,10377.0
2303,Nashville (1975),Drama|Musical,1975,True,Nashville,,3121.0
2304,Love Is the Devil (1998),Drama,1998,True,Love Is the Devil,,4975.0
2306,Holy Man (1998),Comedy,1998,True,Holy Man,,9713.0
2307,One Tough Cop (1998),Action|Crime,1998,True,One Tough Cop,,134368.0
2310,"Mighty, The (1998)",Drama,1998,True,"Mighty, The",adolescence,9821.0
2311,2010: The Year We Make Contact (1984),Sci-Fi,1984,True,2010: The Year We Make Contact,,4437.0
2312,Children of a Lesser God (1986),Drama,1986,True,Children of a Lesser God,death penalty,1890.0
2313,"Elephant Man, The (1980)",Drama,1980,True,"Elephant Man, The",freaks,1955.0
2314,Beloved (1998),Drama,1998,True,Beloved,,39437.0
2315,Bride of Chucky (Child's Play 4) (1998),Comedy|Horror|Thriller,1998,True,Bride of Chucky (Child's Play 4),,11932.0
2316,Practical Magic (1998),Drama|Fantasy|Mystery|Romance,1998,True,Practical Magic,,6435.0
2318,Happiness (1998),Comedy|Drama,1998,True,Happiness,,10683.0
2320,Apt Pupil (1998),Drama|Thriller,1998,True,Apt Pupil,,9445.0
2321,Pleasantville (1998),Comedy|Drama|Fantasy,1998,True,Pleasantville,,2657.0
2322,Soldier (1998),Action|Sci-Fi|War,1998,True,Soldier,,9425.0
2323,"Cruise, The (1998)",Documentary,1998,True,"Cruise, The",,32326.0
2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,1997,True,Life Is Beautiful (La Vita è bella),"holocaust, bittersweet, emotional, heartwarming, poignant, sentimental, tear jerker, tearjerking",637.0
2325,Orgazmo (1997),Comedy,1997,True,Orgazmo,,8675.0
2327,Tales from the Darkside: The Movie (1990),Fantasy|Horror|Thriller,1990,True,Tales from the Darkside: The Movie,,20701.0
2328,Vampires (1998),Horror|Western,1998,True,Vampires,,9945.0
2329,American History X (1998),Crime|Drama,1998,True,American History X,"thought-provoking, racism, edward norton, emotional, politics",73.0
2330,Hands on a Hard Body (1996),Comedy|Documentary,1996,True,Hands on a Hard Body,,18603.0
2331,Living Out Loud (1998),Comedy|Drama|Romance,1998,True,Living Out Loud,,46889.0
2332,Belly (1998),Crime|Drama,1998,True,Belly,,12888.0
2333,Gods and Monsters (1998),Drama,1998,True,Gods and Monsters,,3033.0
2334,"Siege, The (1998)",Action|Thriller,1998,True,"Siege, The",terrorism,9882.0
2335,"Waterboy, The (1998)",Comedy,1998,True,"Waterboy, The",football,10663.0
2336,Elizabeth (1998),Drama,1998,True,Elizabeth,england,4518.0
2337,Velvet Goldmine (1998),Drama,1998,True,Velvet Goldmine,,1808.0
2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,1998,True,I Still Know What You Did Last Summer,,3600.0
2339,I'll Be Home For Christmas (1998),Comedy|Romance,1998,True,I'll Be Home For Christmas,,17037.0
2340,Meet Joe Black (1998),Romance,1998,True,Meet Joe Black,,297.0
2342,Hard Core Logo (1996),Comedy|Drama,1996,True,Hard Core Logo,,21589.0
2344,Runaway Train (1985),Action|Adventure|Drama|Thriller,1985,True,Runaway Train,,11893.0
2346,"Stepford Wives, The (1975)",Mystery|Sci-Fi|Thriller,1975,True,"Stepford Wives, The",,12223.0
2347,"Pope of Greenwich Village, The (1984)",Drama,1984,True,"Pope of Greenwich Village, The",,32081.0
2348,Sid and Nancy (1986),Drama,1986,True,Sid and Nancy,,14924.0
2349,Mona Lisa (1986),Comedy|Thriller,1986,True,Mona Lisa,,10002.0
2350,Heart Condition (1990),Comedy,1990,True,Heart Condition,,41817.0
2351,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",Drama,1957,True,"Nights of Cabiria (Notti di Cabiria, Le)",in netflix queue,19426.0
2352,"Big Chill, The (1983)",Comedy|Drama,1983,True,"Big Chill, The",,12560.0
2353,Enemy of the State (1998),Action|Thriller,1998,True,Enemy of the State,,9798.0
2354,"Rugrats Movie, The (1998)",Animation|Children|Comedy,1998,True,"Rugrats Movie, The",,14444.0
2355,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy,1998,True,"Bug's Life, A",pixar,9487.0
2356,Celebrity (1998),Comedy,1998,True,Celebrity,,9466.0
2357,Central Station (Central do Brasil) (1998),Drama,1998,True,Central Station (Central do Brasil),south america,666.0
2358,Savior (1998),Drama|War,1998,True,Savior,,2042.0
2359,Waking Ned Devine (a.k.a. Waking Ned) (1998),Comedy,1998,True,Waking Ned Devine (a.k.a. Waking Ned),,10162.0
2360,"Celebration, The (Festen) (1998)",Drama,1998,True,"Celebration, The (Festen)",in netflix queue,309.0
2361,Pink Flamingos (1972),Comedy,1972,True,Pink Flamingos,,692.0
2362,Glen or Glenda (1953),Drama,1953,True,Glen or Glenda,,24018.0
2363,Godzilla (Gojira) (1954),Drama|Horror|Sci-Fi,1954,True,Godzilla (Gojira),,1678.0
2364,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",Action|Horror|Sci-Fi|Thriller,1984,True,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The)",,39256.0
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,1962,True,King Kong vs. Godzilla (Kingukongu tai Gojira),,1680.0
2366,King Kong (1933),Action|Adventure|Fantasy|Horror,1933,True,King Kong,,244.0
2367,King Kong (1976),Adventure|Fantasy|Romance|Sci-Fi|Thriller,1976,True,King Kong,,10730.0
2368,King Kong Lives (1986),Adventure|Sci-Fi,1986,True,King Kong Lives,,31947.0
2369,Desperately Seeking Susan (1985),Comedy|Drama|Romance,1985,True,Desperately Seeking Susan,,8130.0
2370,"Emerald Forest, The (1985)",Action|Adventure|Drama,1985,True,"Emerald Forest, The",,11532.0
2371,Fletch (1985),Comedy|Crime|Mystery,1985,True,Fletch,,9749.0
2372,Fletch Lives (1989),Comedy,1989,True,Fletch Lives,,14628.0
2373,Red Sonja (1985),Action|Adventure|Fantasy,1985,True,Red Sonja,,9626.0
2374,Gung Ho (1986),Comedy|Drama,1986,True,Gung Ho,,13698.0
2375,"Money Pit, The (1986)",Comedy,1986,True,"Money Pit, The",,10466.0
2376,"View to a Kill, A (1985)",Action|Adventure|Thriller,1985,True,"View to a Kill, A",,707.0
2377,Lifeforce (1985),Horror|Sci-Fi,1985,True,Lifeforce,,11954.0
2378,Police Academy (1984),Comedy|Crime,1984,True,Police Academy,,9336.0
2379,Police Academy 2: Their First Assignment (1985),Comedy|Crime,1985,True,Police Academy 2: Their First Assignment,,10157.0
2380,Police Academy 3: Back in Training (1986),Comedy|Crime,1986,True,Police Academy 3: Back in Training,,12118.0
2381,Police Academy 4: Citizens on Patrol (1987),Comedy|Crime,1987,True,Police Academy 4: Citizens on Patrol,,10587.0
2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy|Crime,1988,True,Police Academy 5: Assignment: Miami Beach,,11825.0
2383,Police Academy 6: City Under Siege (1989),Comedy|Crime,1989,True,Police Academy 6: City Under Siege,,11895.0
2384,Babe: Pig in the City (1998),Adventure|Children|Drama,1998,True,Babe: Pig in the City,,9447.0
2385,Home Fries (1998),Comedy|Romance,1998,True,Home Fries,,12257.0
2387,Very Bad Things (1998),Comedy|Crime,1998,True,Very Bad Things,"dark comedy, dark humor",10029.0
2388,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,1997,True,Steam: The Turkish Bath (Hamam),,27104.0
2389,Psycho (1998),Crime|Horror|Thriller,1998,True,Psycho,,11252.0
2390,Little Voice (1998),Comedy,1998,True,Little Voice,in netflix queue,8545.0
2391,"Simple Plan, A (1998)",Crime|Drama|Thriller,1998,True,"Simple Plan, A",heist,10223.0
2392,Jack Frost (1998),Children|Comedy|Drama,1998,True,Jack Frost,,9745.0
2393,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi,1998,True,Star Trek: Insurrection,"cameo:whoopi goldberg, space opera, star trek",200.0
2394,"Prince of Egypt, The (1998)",Animation|Musical,1998,True,"Prince of Egypt, The","bible, moses",9837.0
2395,Rushmore (1998),Comedy|Drama,1998,True,Rushmore,,11545.0
2396,Shakespeare in Love (1998),Comedy|Drama|Romance,1998,True,Shakespeare in Love,england,1934.0
2398,Miracle on 34th Street (1947),Comedy|Drama,1947,True,Miracle on 34th Street,,11881.0
2399,Santa Claus: The Movie (1985),Adventure|Children|Fantasy,1985,True,Santa Claus: The Movie,,13764.0
2400,Prancer (1989),Children|Drama|Fantasy,1989,True,Prancer,,24951.0
2401,Pale Rider (1985),Western,1985,True,Pale Rider,,8879.0
2402,Rambo: First Blood Part II (1985),Action|Adventure|Thriller,1985,True,Rambo: First Blood Part II,,1369.0
2403,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller,1982,True,First Blood (Rambo: First Blood),,1368.0
2404,Rambo III (1988),Action|Adventure|Thriller|War,1988,True,Rambo III,,1370.0
2405,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,1985,True,"Jewel of the Nile, The",,10303.0
2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,1984,True,Romancing the Stone,,9326.0
2407,Cocoon (1985),Comedy|Sci-Fi,1985,True,Cocoon,,10328.0
2408,Cocoon: The Return (1988),Comedy|Sci-Fi,1988,True,Cocoon: The Return,,11285.0
2409,Rocky II (1979),Action|Drama,1979,True,Rocky II,,1367.0
2410,Rocky III (1982),Action|Drama,1982,True,Rocky III,boxing,1371.0
2411,Rocky IV (1985),Action|Drama,1985,True,Rocky IV,boxing,1374.0
2412,Rocky V (1990),Action|Drama,1990,True,Rocky V,boxing,1375.0
2413,Clue (1985),Comedy|Crime|Mystery|Thriller,1985,True,Clue,,15196.0
2414,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller,1985,True,Young Sherlock Holmes,,11904.0
2415,Violets Are Blue... (1986),Drama|Romance,1986,True,Violets Are Blue...,,215875.0
2416,Back to School (1986),Comedy,1986,True,Back to School,,15596.0
2417,Heartburn (1986),Comedy|Drama,1986,True,Heartburn,,13818.0
2418,Nothing in Common (1986),Comedy,1986,True,Nothing in Common,,29968.0
2419,Extremities (1986),Drama|Thriller,1986,True,Extremities,,44326.0
2420,"Karate Kid, The (1984)",Drama,1984,True,"Karate Kid, The",martial arts,1885.0
2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,1986,True,"Karate Kid, Part II, The",martial arts,8856.0
2422,"Karate Kid, Part III, The (1989)",Action|Adventure|Children|Drama,1989,True,"Karate Kid, Part III, The",martial arts,10495.0
2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy,1989,True,Christmas Vacation (National Lampoon's Christmas Vacation),christmas,5825.0
2424,You've Got Mail (1998),Comedy|Romance,1998,True,You've Got Mail,"e-mail, remake",9489.0
2425,"General, The (1998)",Crime,1998,True,"General, The",,16885.0
2427,"Thin Red Line, The (1998)",Action|Drama|War,1998,True,"Thin Red Line, The",,8741.0
2428,"Faculty, The (1998)",Horror|Sci-Fi,1998,True,"Faculty, The",,9276.0
2429,Mighty Joe Young (1998),Action|Adventure|Drama|Fantasy|Thriller,1998,True,Mighty Joe Young,,9822.0
2430,Mighty Joe Young (1949),Adventure|Children|Drama,1949,True,Mighty Joe Young,,39314.0
2431,Patch Adams (1998),Comedy|Drama,1998,True,Patch Adams,"doctors, bad",10312.0
2432,Stepmom (1998),Drama,1998,True,Stepmom,,9441.0
2433,"Civil Action, A (1998)",Drama,1998,True,"Civil Action, A",,9422.0
